,power_output,NYC_demand,Pdifference,PV2G,Charging,Discharging,Critical,Driving,Charging_noscale,Parked_neutral,Notavailbutparked,Total_needed,margin,noscale,Discharging_noscale,P_balance
2013-04-15 13:45:00,8788.86562425,5224.883,3563.9826242500003,-3550,0,10010000,4105000,1046,,9601.0,9438.0,63673492.96718016,163.0,2823.0,2002.0,13.982624250000299
2013-04-15 14:00:00,8767.760089,5225.3,3542.4600889999992,-68100,0,9645000,5245000,1366,,9126.0,9532.0,77981454.12130634,-406.0,2978.0,1930.0,-64557.539911
2013-04-15 14:15:00,8715.9048705,5213.819,3502.0858705,-57700,0,8840000,4740000,1245,,9509.0,9483.0,66711378.55579868,26.0,2716.0,1769.0,-54197.9141295
2013-04-15 14:30:00,8664.049652,5230.752,3433.2976519999993,-63300,0,10435000,5455000,1457,,8835.0,9123.0,74061695.5017301,-288.0,3178.0,2088.0,-59866.702348
2013-04-15 14:45:00,8612.194433499999,5254.6094,3357.585033499998,-56400,0,10980000,5575000,1526,,8633.0,8805.0,71040410.95890412,-172.0,3311.0,2197.0,-53042.4149665
2013-04-15 15:00:00,8560.339215,5233.5654,3326.7738149999996,-123600,0,11595000,7205000,2010,,7700.0,8313.0,80469018.1124881,-613.0,3760.0,2320.0,-120273.226185
2013-04-15 15:15:00,8514.861260499998,5223.842,3291.0192604999984,-63400,0,11605000,6030000,1754,,8189.0,8092.0,65547309.60264899,97.0,3527.0,2322.0,-60108.9807395
2013-04-15 15:30:00,8469.383306,5230.014,3239.3693059999996,-21150,0,14030000,6105000,1774,,7669.0,7861.0,70721890.48239896,-192.0,4027.0,2807.0,-17910.630694
2013-04-15 15:45:00,8423.905351500001,5274.2363,3149.669051500002,-3050,0,11735000,4845000,1427,,8727.0,7955.0,54631262.23091978,772.0,3316.0,2347.0,99.66905150000184
2013-04-15 16:00:00,8378.427397,5258.729,3119.698396999999,-3100,0,12870000,5275000,1674,,8167.0,7596.0,58193607.14285714,571.0,3629.0,2574.0,19.698396999999204
2013-04-15 16:15:00,8411.56908875,5229.585,3181.9840887500004,-3100,0,12995000,5350000,1618,,8183.0,7562.0,57600734.26573426,621.0,3669.0,2599.0,81.98408875000041
2013-04-15 16:30:00,8444.7107805,5274.1855,3170.5252805,-3150,0,12255000,5070000,1539,,8466.0,7937.0,58429581.872809224,529.0,3465.0,2451.0,20.525280500000008
2013-04-15 16:45:00,8477.852472249999,5251.949,3225.903472249999,-3200,0,12765000,5225000,1595,,8277.0,8091.0,64039455.602537,186.0,3598.0,2553.0,25.90347224999914
2013-04-15 17:00:00,8510.994164000002,5316.4985,3194.495664000002,-52450,0,13415000,6555000,1909,,7567.0,8051.0,76637008.54700857,-484.0,3994.0,2684.0,-49255.504336
2013-04-15 17:15:00,8537.633389499999,5282.65,3254.9833894999992,-72650,0,11430000,6180000,1730,,8218.0,8287.0,68695829.71329278,-69.0,3522.0,2287.0,-69395.0166105
2013-04-15 17:30:00,8564.272615,5287.767,3276.505615,-45300,0,13035000,6225000,1803,,7815.0,8055.0,71825083.05647841,-240.0,3852.0,2608.0,-42023.494385
2013-04-15 17:45:00,8590.9118405,5302.459,3288.452840500001,-8050,0,13460000,5600000,1620,,8038.0,7988.0,66478042.465044014,50.0,3812.0,2693.0,-4761.547159499999
2013-04-15 18:00:00,8617.551066,5285.6416,3331.909466,-3300,0,13785000,5670000,1680,,7899.0,7987.0,68908453.85222194,-88.0,3891.0,2757.0,31.909466000000066
2013-04-15 18:15:00,8658.34627575,5206.5503,3451.7959757500003,-3400,0,13255000,5470000,1590,,8135.0,8028.0,65479166.666666664,107.0,3745.0,2651.0,51.79597575000025
2013-04-15 18:30:00,8699.1414855,5189.716,3509.4254855,-3500,0,11150000,4610000,1377,,8941.0,8359.0,56852490.62667381,582.0,3152.0,2230.0,9.425485499999922
2013-04-15 18:45:00,8739.936695249999,5155.6045,3584.332195249998,-3550,0,10160000,4180000,1237,,9365.0,8318.0,49338390.80459769,1047.0,2868.0,2032.0,34.33219524999822
2013-04-15 19:00:00,8780.731904999999,5123.6475,3657.0844049999982,-3650,0,9180000,3790000,1146,,9730.0,8215.0,42517863.22706254,1515.0,2594.0,1836.0,7.084404999998242
2013-04-15 19:15:00,8803.462137,5103.998,3699.464137000001,-3600,0,7820000,3200000,960,,10306.0,8202.0,34456685.236768804,2104.0,2204.0,1564.0,99.46413700000085
2013-04-15 19:30:00,8826.192368999999,5105.057,3721.1353689999983,-3650,0,6580000,2725000,847,,10762.0,8184.0,28235717.503942333,2578.0,1861.0,1316.0,71.13536899999826
2013-04-15 19:45:00,8848.922601,5111.164,3737.758601000001,-3650,0,5730000,2370000,773,,11077.0,8038.0,23418544.752092723,3039.0,1620.0,1146.0,87.75860100000091
2013-04-15 20:00:00,8871.652833,5146.372,3725.280833,-3650,0,5205000,2170000,707,,11288.0,7890.0,20386055.817771394,3398.0,1475.0,1041.0,75.2808329999998
2013-04-15 20:15:00,8883.658151500002,5123.292,3760.3661515000017,-3750,0,4175000,1745000,588,,11698.0,7888.0,15967641.169403285,3810.0,1184.0,835.0,10.366151500001706
2013-04-15 20:30:00,8895.663470000001,5073.3213,3822.3421700000017,-3800,0,4610000,1920000,633,,11531.0,7685.0,17072806.677018635,3846.0,1306.0,922.0,22.342170000001715
2013-04-15 20:45:00,8907.6687885,5016.1807,3891.4880884999993,-3800,0,3385000,1430000,501,,12006.0,7771.0,12477500.96190843,4235.0,963.0,677.0,91.48808849999932
2013-04-15 21:00:00,8919.674107,5005.4404,3914.233707,-3850,0,3695000,1560000,542,,11877.0,7679.0,13485397.218517814,4198.0,1051.0,739.0,64.23370699999987
2013-04-15 21:15:00,8917.431658750002,4968.1577,3949.273958750002,-3900,0,3205000,1365000,497,,12059.0,7653.0,11571033.834586466,4406.0,914.0,641.0,49.27395875000184
2013-04-15 21:30:00,8915.1892105,4956.954,3958.235210500001,-3950,0,4090000,1715000,570,,11739.0,7558.0,14637467.240733808,4181.0,1161.0,818.0,8.235210500000903
2013-04-15 21:45:00,8912.946762249998,4885.2686,4027.6781622499975,-4000,0,3075000,1310000,480,,12113.0,7724.0,11216473.604253702,4389.0,877.0,615.0,27.678162249997513
2013-04-15 22:00:00,8910.704313999999,4862.012,4048.692313999999,-4000,0,3000000,1285000,439,,12174.0,7711.0,10849426.691729322,4463.0,857.0,600.0,48.69231399999899
2013-04-15 22:15:00,8901.291486499998,4783.1094,4118.182086499998,-4050,0,2435000,1055000,351,,12421.0,7690.0,8659108.491434887,4731.0,698.0,487.0,68.18208649999815
2013-04-15 22:30:00,8891.878659,4702.248,4189.630659,-4100,0,1820000,810000,277,,12667.0,7633.0,6371600.71942446,5034.0,526.0,364.0,89.63065900000038
2013-04-15 22:45:00,8882.465831500002,4643.701,4238.7648315000015,-4150,0,1180000,555000,204,,12919.0,7565.0,4099359.7614453603,5354.0,347.0,236.0,88.76483150000149
2013-04-15 23:00:00,8873.053004000001,4585.7305,4287.322504000002,-4250,0,2000000,885000,340,,12553.0,7422.0,6808155.220742817,5131.0,577.0,400.0,37.32250400000157
2013-04-15 23:15:00,8870.03429075,4542.3745,4327.65979075,-4250,0,1400000,645000,216,,12845.0,7327.0,4647570.440357685,5518.0,409.0,280.0,77.65979074999996
2013-04-15 23:30:00,8867.0155775,4494.081,4372.9345775,-4350,0,1645000,745000,261,,12731.0,7259.0,5410638.655462185,5472.0,478.0,329.0,22.93457750000016
2013-04-15 23:45:00,8863.99686425,4395.2876,4468.709264250001,-4400,0,1655000,750000,285,,12704.0,7235.0,5444596.638655461,5469.0,481.0,331.0,68.70926425000107
2013-04-16 00:00:00,8860.978151000001,4356.926,4504.052151000001,-4500,90000,0,0,0,18.0,13452.0,0.0,90000.0,13452.0,18.0,,4.0521510000007765
2013-04-16 00:15:00,8851.83386775,4277.13,4574.7038677499995,-4500,90000,0,0,0,18.0,13452.0,0.0,90000.0,13452.0,18.0,,74.70386774999952
2013-04-16 00:30:00,8842.6895845,4232.8877,4609.8018845,-4500,90000,0,0,0,18.0,13452.0,0.0,90000.0,13452.0,18.0,,109.80188449999969
2013-04-16 00:45:00,8833.54530125,4171.146,4662.3993012500005,-4500,90000,0,0,0,18.0,13452.0,0.0,90000.0,13452.0,18.0,,162.39930125000046
2013-04-16 01:00:00,8824.401017999999,4150.654,4673.747017999998,-4650,0,5000,95000,33,,13417.0,7321.0,220241.9882275997,6096.0,20.0,1.0,23.747017999998207
2013-04-16 01:15:00,8803.815186999998,4100.9233,4702.891886999998,-4700,0,165000,160000,51,,13354.0,7289.0,714151.7128874387,6065.0,65.0,33.0,2.8918869999979506
2013-04-16 01:30:00,8783.229355999998,4059.7515,4723.477855999998,-4650,0,255000,195000,68,,13312.0,7255.0,986090.7759882871,6057.0,90.0,51.0,73.4778559999977
2013-04-16 01:45:00,8762.643525,4015.2441,4747.399425,-4700,0,215000,180000,64,,13327.0,7225.0,860807.3127325674,6102.0,79.0,43.0,47.39942499999961
2013-04-16 02:00:00,8742.057694000001,3977.107,4764.950694000001,-4750,30000,0,65000,27,6.0,13424.0,0.0,95190.8056237447,13424.0,19.0,,14.950694000001022
2013-04-16 02:15:00,8710.93718775,3952.583,4758.354187749999,-4750,40000,0,55000,21,8.0,13430.0,0.0,95148.33816640642,13430.0,19.0,,8.354187749999255
2013-04-16 02:30:00,8679.816681499999,3911.1191,4768.697581499999,-4750,10000,0,85000,38,2.0,13413.0,0.0,95268.76116736153,13413.0,19.0,,18.697581499998705
2013-04-16 02:45:00,8648.69617525,3899.8713,4748.824875249999,-4500,25000,0,65000,20,5.0,13432.0,0.0,90133.82899628254,13432.0,18.0,,248.82487524999942
2013-04-16 03:00:00,8617.575669,3887.9866,4729.589069,-4500,50000,0,40000,12,10.0,13440.0,0.0,90080.24966562638,13440.0,18.0,,229.58906899999965
2013-04-16 03:15:00,8586.6992125,3862.7444,4723.9548125,-4500,50000,0,40000,14,10.0,13438.0,0.0,90093.6385255648,13438.0,18.0,,223.95481250000012
2013-04-16 03:30:00,8555.822756000001,3853.9434,4701.879356000001,-4500,30000,0,60000,22,6.0,13430.0,0.0,90147.23378941107,13430.0,18.0,,201.87935600000128
2013-04-16 03:45:00,8524.9462995,3840.9165,4684.0297995,-4500,35000,0,55000,21,7.0,13431.0,0.0,90140.5308944903,13431.0,18.0,,184.02979950000008
2013-04-16 04:00:00,8494.069843000001,3846.1548,4647.915043000001,-4600,0,170000,160000,57,,13347.0,7090.0,703004.9027360431,6257.0,66.0,34.0,47.91504300000088
2013-04-16 04:15:00,8461.63073875,3822.4878,4639.14293875,-4600,0,70000,120000,56,,13376.0,7071.0,403484.1557622577,6305.0,38.0,14.0,39.14293875000021
2013-04-16 04:30:00,8429.1916345,3828.0396,4601.152034500001,-4550,0,410000,255000,91,,13246.0,7025.0,1409749.763928234,6221.0,133.0,82.0,51.15203450000081
2013-04-16 04:45:00,8396.75253025,3836.0488,4560.703730249999,-4500,0,350000,230000,82,,13272.0,6983.0,1219765.8079625294,6289.0,116.0,70.0,60.70373024999935
2013-04-16 05:00:00,8364.313426,3814.462,4549.851426000001,-4450,0,590000,325000,130,,13157.0,6931.0,1923084.724606023,6226.0,183.0,118.0,99.85142600000108
2013-04-16 05:15:00,8343.71038275,3850.4966,4493.213782749999,-4450,0,1565000,715000,249,,12765.0,6798.0,4781503.970107427,5967.0,456.0,313.0,43.213782749999154
2013-04-16 05:30:00,8323.1073395,3859.0256,4464.0817395,-4400,0,2005000,890000,360,,12531.0,6638.0,6025285.846724351,5893.0,579.0,401.0,64.08173950000037
2013-04-16 05:45:00,8302.50429625,3885.439,4417.065296249999,-4400,0,2055000,910000,359,,12518.0,6483.0,6025731.744115872,6035.0,593.0,411.0,17.065296249998937
2013-04-16 06:00:00,8281.901253,3899.024,4382.877253000001,-4350,0,2595000,1125000,474,,12252.0,6398.0,7594483.176720218,5854.0,744.0,519.0,32.877253000000564
2013-04-16 06:15:00,8175.34611825,3955.4287,4219.917418249999,-4150,0,2905000,1250000,492,,12147.0,6461.0,8587977.59705386,5686.0,831.0,581.0,69.91741824999917
2013-04-16 06:30:00,8068.7909835,3969.5806,4099.2103835,-4050,0,4685000,1970000,809,,11330.0,6452.0,14437566.43581897,4878.0,1331.0,937.0,49.21038349999981
2013-04-16 06:45:00,7962.23584875,4000.3408,3961.89504875,-3950,0,5715000,2390000,919,,10930.0,6671.0,18567066.326530613,4259.0,1621.0,1143.0,11.895048750000115
2013-04-16 07:00:00,7855.680714,4040.1362,3815.544514,-3750,0,9200000,3790000,1351,,9521.0,6826.0,33057868.88343094,2695.0,2598.0,1840.0,65.54451400000016
2013-04-16 07:15:00,7809.18309475,4108.221,3700.9620947500007,-3700,0,10940000,4515000,1456,,8923.0,7412.0,45236603.65058672,1511.0,3091.0,2188.0,0.9620947500006878
2013-04-16 07:30:00,7762.6854755,4166.3433,3596.342175499999,-3500,0,14800000,6140000,1855,,7427.0,7955.0,77066065.57377051,-528.0,4188.0,2960.0,96.34217549999903
2013-04-16 07:45:00,7716.18785625,4183.9097,3532.2781562499995,-154000,0,8925000,6865000,1830,,8482.0,8808.0,75102860.16949151,-326.0,3158.0,1786.0,-150467.72184375
2013-04-16 08:00:00,7669.690237,4236.654,3433.0362369999993,-100200,0,11390000,6645000,1889,,7974.0,8157.0,70949605.72429906,-183.0,3607.0,2279.0,-96766.963763
2013-04-16 08:15:00,7682.35633725,4288.9653,3393.3910372500004,-3350,0,13320000,5440000,1684,,8034.0,7845.0,64120071.04795737,189.0,3752.0,2664.0,43.39103725000041
2013-04-16 08:30:00,7695.0224375,4347.8994,3347.1230374999996,-3250,0,12575000,5160000,1631,,8292.0,7765.0,58637812.96023563,527.0,3547.0,2515.0,97.12303749999955
2013-04-16 08:45:00,7707.68853775,4358.5347,3349.15383775,-3250,0,10500000,4315000,1377,,9130.0,7693.0,45354102.27272728,1437.0,2963.0,2100.0,99.1538377500001
2013-04-16 09:00:00,7720.354638000001,4419.1406,3301.214038000001,-3300,0,9660000,3940000,1265,,9485.0,7516.0,39068458.09341011,1969.0,2720.0,1932.0,1.2140380000009827
2013-04-16 09:15:00,7758.29615375,4465.0547,3293.241453750001,-3200,0,7640000,3145000,1043,,10270.0,7487.0,29407682.18623481,2783.0,2157.0,1528.0,93.2414537500008
2013-04-16 09:30:00,7796.237669500001,4514.37,3281.8676695000013,-3250,0,7350000,3020000,1028,,10368.0,7266.0,26986843.122102007,3102.0,2074.0,1470.0,31.867669500001284
2013-04-16 09:45:00,7834.17918525,4543.3584,3290.82078525,-3200,0,6890000,2835000,982,,10543.0,7117.0,24389452.615900204,3426.0,1945.0,1378.0,90.82078524999997
2013-04-16 10:00:00,7872.120701000001,4588.735,3283.385701000001,-3200,0,8465000,3465000,1180,,9904.0,6951.0,30098726.353249673,2953.0,2386.0,1693.0,83.38570100000106
2013-04-16 10:15:00,7882.25525625,4629.8203,3252.43495625,-3200,0,6140000,2535000,855,,10880.0,7400.0,22406951.102588683,3480.0,1735.0,1228.0,52.43495625000014
2013-04-16 10:30:00,7892.3898115,4632.729,3259.6608115,-3200,0,6540000,2680000,921,,10705.0,7391.0,24077820.860798758,3314.0,1844.0,1308.0,59.66081149999991
2013-04-16 10:45:00,7902.52436675,4599.87,3302.65436675,-3250,0,5600000,2310000,805,,11083.0,7395.0,20217779.886148006,3688.0,1582.0,1120.0,52.65436675000001
2013-04-16 11:00:00,7912.658922,4668.013,3244.6459220000006,-3200,0,8015000,3285000,1109,,10101.0,7153.0,29226382.48847926,2948.0,2260.0,1603.0,44.64592200000061
2013-04-16 11:15:00,7926.30834825,4701.7363,3224.57204825,-3150,0,6380000,2625000,899,,10770.0,7601.0,24405905.43259557,3169.0,1801.0,1276.0,74.57204825000008
2013-04-16 11:30:00,7939.957774500001,4764.247,3175.7107745000003,-3150,0,7280000,2995000,981,,10434.0,7723.0,29039918.170373473,2711.0,2055.0,1456.0,25.710774500000298
2013-04-16 11:45:00,7953.607200750001,4716.7456,3236.8616007500004,-3150,0,7480000,3055000,979,,10384.0,7859.0,30636107.51295337,2525.0,2107.0,1496.0,86.86160075000043
2013-04-16 12:00:00,7967.256627000001,4719.881,3247.3756270000003,-3150,0,9180000,3770000,1163,,9717.0,7936.0,39907687.02814002,1781.0,2590.0,1836.0,97.37562700000035
2013-04-16 12:15:00,8007.870935000001,4668.3066,3339.564335000001,-3250,0,7900000,3270000,996,,10240.0,8468.0,37558637.04443335,1772.0,2234.0,1580.0,89.56433500000094
2013-04-16 12:30:00,8048.485243000001,4733.1826,3315.302643000001,-3250,0,8275000,3410000,1009,,10124.0,8707.0,41927797.01651571,1417.0,2337.0,1655.0,65.3026430000009
2013-04-16 12:45:00,8089.099551,4688.6396,3400.459951,-3400,0,7855000,3230000,900,,10353.0,8867.0,40322697.8125844,1486.0,2217.0,1571.0,0.45995099999981903
2013-04-16 13:00:00,8129.713859,4711.907,3417.8068590000003,-3400,0,8130000,3335000,911,,10266.0,8958.0,42886295.47347959,1308.0,2293.0,1626.0,17.80685900000026
2013-04-16 13:15:00,8135.448455,4685.035,3450.413455,-3400,0,9055000,3710000,1022,,9895.0,8995.0,49795699.39183321,900.0,2553.0,1811.0,50.413454999999885
2013-04-16 13:30:00,8141.183051,4712.008,3429.175051,-3350,0,9595000,3920000,1047,,9720.0,9223.0,56889703.12500001,497.0,2703.0,1919.0,79.17505100000017
2013-04-16 13:45:00,8146.917647,4749.867,3397.050647,-3350,0,9420000,3875000,1022,,9789.0,9545.0,61689166.37960732,244.0,2659.0,1884.0,47.050647000000026
2013-04-16 14:00:00,8152.652243,4742.127,3410.525242999999,-57550,0,10110000,5250000,1360,,9038.0,9467.0,78281952.32690126,-429.0,3072.0,2023.0,-54139.474757
2013-04-16 14:15:00,8144.50099575,4739.8164,3404.68459575,-64300,0,8885000,4935000,1270,,9436.0,9454.0,67791478.51420248,-18.0,2764.0,1778.0,-60895.31540425
2013-04-16 14:30:00,8136.3497485,4723.5664,3412.7833485,-79800,0,10335000,5755000,1526,,8726.0,9064.0,75254270.83333334,-338.0,3218.0,2068.0,-76387.2166515
2013-04-16 14:45:00,8128.19850125,4709.6777,3418.5208012499997,-63750,0,11000000,5720000,1570,,8556.0,8696.0,70292883.89513107,-140.0,3344.0,2201.0,-60331.47919875
2013-04-16 15:00:00,8120.047254,4718.7705,3401.2767540000004,-126500,0,11950000,7375000,2063,,7542.0,8155.0,80045433.57933582,-613.0,3865.0,2391.0,-123098.723246
2013-04-16 15:15:00,8108.4433745,4689.363,3419.0803744999994,-37950,0,12240000,5765000,1726,,8143.0,7963.0,64143705.36895002,180.0,3601.0,2449.0,-34530.9196255
2013-04-16 15:30:00,8096.839494999999,4755.327,3341.512494999999,-3250,0,14050000,5785000,1732,,7771.0,7862.0,68931230.65015478,-91.0,3967.0,2810.0,91.51249499999903
2013-04-16 15:45:00,8085.2356155,4782.941,3302.2946155,-3250,0,11450000,4730000,1409,,8825.0,7997.0,53628100.393700786,828.0,3236.0,2290.0,52.29461549999996
2013-04-16 16:00:00,8073.631735999999,4787.1924,3286.4393359999995,-3200,0,13540000,5570000,1735,,7913.0,7616.0,62493736.34377275,297.0,3822.0,2708.0,86.43933599999946
2013-04-16 16:15:00,8073.427375,4733.92,3339.507375,-3250,0,12450000,5130000,1606,,8348.0,7801.0,58282697.5141521,547.0,3516.0,2490.0,89.50737500000014
2013-04-16 16:30:00,8073.223014,4728.3447,3344.8783140000005,-3250,0,12450000,5140000,1502,,8450.0,8078.0,60909331.619537264,372.0,3518.0,2490.0,94.8783140000005
2013-04-16 16:45:00,8073.018653,4733.87,3339.148653,-3300,0,13310000,5460000,1565,,8151.0,8222.0,68648357.31740429,-71.0,3754.0,2662.0,39.148653000000195
2013-04-16 17:00:00,8072.814292,4791.338,3281.4762920000003,-77800,0,12610000,6710000,1846,,7760.0,8231.0,76699204.24403183,-471.0,3864.0,2523.0,-74518.523708
2013-04-16 17:15:00,7990.40066475,4823.177,3167.2236647500004,-69650,0,11680000,6160000,1800,,8102.0,8242.0,70100583.4305718,-140.0,3568.0,2337.0,-66482.77633525
2013-04-16 17:30:00,7907.9870375,4815.4355,3092.5515375000004,-43700,0,12840000,6130000,1795,,7881.0,8045.0,70392809.91735537,-164.0,3794.0,2569.0,-40607.4484625
2013-04-16 17:45:00,7825.57341025,4794.404,3031.1694102499996,-3000,0,13325000,5470000,1642,,8069.0,7981.0,65809370.93839354,88.0,3759.0,2665.0,31.1694102499996
2013-04-16 18:00:00,7743.159783,4829.8516,2913.308183,-2850,0,13170000,5430000,1631,,8119.0,7984.0,64991439.68871595,135.0,3720.0,2634.0,63.3081830000001
2013-04-16 18:15:00,7654.50031425,4836.384,2818.11631425,-2750,0,12300000,5035000,1547,,8456.0,8107.0,61190369.49685534,349.0,3467.0,2460.0,68.11631424999996
2013-04-16 18:30:00,7565.8408455,4821.086,2744.7548454999996,-2700,0,12115000,4970000,1450,,8603.0,8215.0,60482247.04336399,388.0,3417.0,2423.0,44.75484549999965
2013-04-16 18:45:00,7477.18137675,4839.769,2637.4123767499996,-2600,0,9420000,3860000,1108,,9706.0,8536.0,46754208.05018297,1170.0,2656.0,1884.0,37.41237674999957
2013-04-16 19:00:00,7388.521908,4857.706,2530.8159079999996,-2500,0,9175000,3750000,1092,,9793.0,8386.0,43612161.82364729,1407.0,2585.0,1835.0,30.81590799999958
2013-04-16 19:15:00,7296.98717375,4836.7744,2460.2127737499995,-2450,0,7740000,3165000,956,,10333.0,8338.0,35174892.24137931,1995.0,2181.0,1548.0,10.212773749999542
2013-04-16 19:30:00,7205.452439500001,4827.839,2377.613439500001,-2350,0,7320000,2985000,876,,10533.0,8247.0,31931987.57763975,2286.0,2061.0,1464.0,27.613439500000823
2013-04-16 19:45:00,7113.91770525,4839.788,2274.1297052500004,-2250,0,6075000,2485000,755,,11003.0,8261.0,25887561.74225415,2742.0,1712.0,1215.0,24.12970525000037
2013-04-16 20:00:00,7022.382971,4850.6123,2171.770671,-2100,0,5795000,2370000,738,,11099.0,8163.0,24071470.7813526,2936.0,1633.0,1159.0,71.77067100000022
2013-04-16 20:15:00,6871.81801725,4854.6836,2017.1344172499992,-1950,0,4865000,1985000,614,,11486.0,8155.0,19627632.418634336,3331.0,1370.0,973.0,67.13441724999916
2013-04-16 20:30:00,6721.2530635,4802.048,1919.2050635000005,-1850,0,4795000,1955000,628,,11492.0,8080.0,19093343.13313734,3412.0,1350.0,959.0,69.2050635000005
2013-04-16 20:45:00,6570.688109750001,4797.2373,1773.450809750001,-1700,0,3240000,1330000,435,,12121.0,8138.0,12570532.979375128,3983.0,914.0,648.0,73.4508097500011
2013-04-16 21:00:00,6420.123156000001,4790.6143,1629.5088560000004,-1550,0,4760000,1935000,599,,11532.0,7843.0,17935889.021479715,3689.0,1339.0,952.0,79.50885600000038
2013-04-16 21:15:00,6258.71042025,4782.656,1476.0544202500005,-1450,0,3265000,1335000,438,,12112.0,7992.0,12294047.61904762,4120.0,920.0,653.0,26.054420250000476
2013-04-16 21:30:00,6097.2976845,4750.541,1346.7566845,-1300,0,4285000,1745000,558,,11706.0,7924.0,16283901.36327185,3782.0,1206.0,857.0,46.75668449999989
2013-04-16 21:45:00,5935.88494875,4698.1045,1237.7804487499998,-1200,0,3590000,1465000,465,,11994.0,8014.0,13642726.908435185,3980.0,1011.0,718.0,37.78044874999978
2013-04-16 22:00:00,5774.472213,4666.104,1108.3682129999995,-1100,0,3820000,1550000,491,,11905.0,8037.0,14636564.144071229,3868.0,1074.0,764.0,8.368212999999514
2013-04-16 22:15:00,5721.0539795,4605.657,1115.3969795000005,-1100,0,2495000,1025000,318,,12448.0,8175.0,9526702.833031949,4273.0,704.0,499.0,15.396979500000498
2013-04-16 22:30:00,5667.635746,4600.238,1067.3977459999996,-1050,0,2460000,1005000,302,,12475.0,8066.0,9148088.984711878,4409.0,693.0,492.0,17.397745999999643
2013-04-16 22:45:00,5614.2175125,4529.5303,1084.6872125,-1050,0,1685000,695000,238,,12756.0,7994.0,6120389.461626575,4762.0,476.0,337.0,34.68721249999999
2013-04-16 23:00:00,5560.799279,4525.1904,1035.6088789999994,-950,0,2190000,895000,320,,12533.0,7858.0,7852409.297052154,4675.0,617.0,438.0,85.60887899999943
2013-04-16 23:15:00,5681.982488250001,4458.842,1223.140488250001,-1200,0,1290000,540000,205,,12899.0,7901.0,4595469.798657718,4998.0,366.0,258.0,23.140488250001
2013-04-16 23:30:00,5803.1656975,4403.212,1399.9536974999992,-1350,0,1745000,725000,229,,12747.0,7834.0,6153301.276123543,4913.0,494.0,349.0,49.95369749999918
2013-04-16 23:45:00,5924.34890675,4341.119,1583.2299067500007,-1500,0,2300000,950000,299,,12521.0,7767.0,8100943.745373796,4754.0,650.0,460.0,83.22990675000074
2013-04-17 00:00:00,6045.532116,4291.6846,1753.8475160000007,-1750,35000,0,0,0,7.0,13463.0,0.0,35000.0,13463.0,7.0,,3.8475160000007236
2013-04-17 00:15:00,6045.4935075,4242.757,1802.7365075000007,-1750,35000,0,0,0,7.0,13463.0,0.0,35000.0,13463.0,7.0,,52.7365075000007
2013-04-17 00:30:00,6045.454899,4188.8433,1856.611599,-1750,35000,0,0,0,7.0,13463.0,0.0,35000.0,13463.0,7.0,,106.61159900000007
2013-04-17 00:45:00,6045.4162905,4131.117,1914.2992905,-1750,35000,0,0,0,7.0,13463.0,0.0,35000.0,13463.0,7.0,,164.2992905000001
2013-04-17 01:00:00,6045.377682,4105.506,1939.871682,-1900,0,180000,110000,39,,13373.0,8052.0,726213.0507529281,5321.0,58.0,36.0,39.871681999999964
2013-04-17 01:15:00,5930.159946000001,4066.9033,1863.2566460000007,-1800,0,310000,160000,54,,13322.0,8020.0,1173257.9688658265,5302.0,94.0,62.0,63.25664600000073
2013-04-17 01:30:00,5814.94221,4028.9893,1785.95291,-1750,0,350000,175000,53,,13312.0,7992.0,1303548.3870967743,5320.0,105.0,70.0,35.952909999999974
2013-04-17 01:45:00,5699.724474,3988.5615,1711.1629739999998,-1700,0,365000,180000,63,,13298.0,7965.0,1348980.1543550168,5333.0,109.0,73.0,11.16297399999985
2013-04-17 02:00:00,5584.506738,3973.1182,1611.3885380000002,-1550,0,210000,115000,31,,13374.0,7948.0,797259.1513385541,5426.0,65.0,42.0,61.38853800000015
2013-04-17 02:15:00,5439.5203922499995,3936.063,1503.4573922499994,-1500,0,200000,110000,29,,13379.0,7931.0,757840.2903811252,5448.0,62.0,40.0,3.4573922499994296
2013-04-17 02:30:00,5294.5340465,3897.5425,1396.9915465,-1350,0,220000,115000,37,,13366.0,7910.0,817028.7887017924,5456.0,67.0,44.0,46.99154649999991
2013-04-17 02:45:00,5149.54770075,3893.3704,1256.1773007500003,-1200,0,115000,70000,16,,13417.0,7898.0,448515.1187904967,5519.0,37.0,23.0,56.17730075000031
2013-04-17 03:00:00,5004.561355000001,3864.6218,1139.9395550000008,-1050,0,60000,45000,18,,13431.0,7895.0,254516.8256253374,5536.0,21.0,12.0,89.93955500000084
2013-04-17 03:15:00,4866.19786125,3866.2002,999.9976612499996,-950,0,65000,45000,19,,13429.0,7888.0,266349.09221642994,5541.0,22.0,13.0,49.997661249999624
2013-04-17 03:30:00,4727.8343675,3821.6372,906.1971674999996,-900,0,180000,90000,27,,13389.0,7873.0,652944.3447037702,5516.0,54.0,36.0,6.197167499999637
2013-04-17 03:45:00,4589.4708737500005,3807.5356,781.9352737500003,-700,0,115000,60000,22,,13413.0,7864.0,422143.62464183377,5549.0,35.0,23.0,81.9352737500003
2013-04-17 04:00:00,4451.1073799999995,3802.6152,648.4921799999993,-600,0,395000,170000,61,,13296.0,7833.0,1364876.255380201,5463.0,113.0,79.0,48.49217999999928
